Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code,Status,"
Nameplate Capacity (MW)"
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,12,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,13,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,14,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,15,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,16,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,17,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,18,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,19,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,20,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,21,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,1307,Basin Electric Power Coop,Electric Utility,Pioneer Generating Station,ND,57881,22,9.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",9.3
2017,1,56771,Black Hills Service Company LLC,IPP,Pueblo Airport Generating Station,CO,56998,CT08,37,Natural Gas Fired Combustion Turbine,NG,GT,"(TS) Construction complete, but not yet in commercial operation",40
2017,1,3892,City of Coffeyville - (KS),Electric Utility,CML&P Generating Facility No. 2,KS,59726,10,18.7,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",18.7
2017,1,3892,City of Coffeyville - (KS),Electric Utility,CML&P Generating Facility No. 2,KS,59726,8,18.7,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",18.7
2017,1,3892,City of Coffeyville - (KS),Electric Utility,CML&P Generating Facility No. 2,KS,59726,9,18.7,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",18.7
2017,1,5109,DTE Electric Company,Electric Utility,Demille Solar Farm,MI,60346,1,28.4,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",28.4
2017,1,5109,DTE Electric Company,Electric Utility,O'Shea Solar Farm,MI,60348,1,2,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2
2017,1,5109,DTE Electric Company,Electric Utility,Turrill Solar Farm,MI,60347,1,19.6,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",19.6
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,1,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,2,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,3,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,4,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,5,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9267,"Hoosier Energy R E C, Inc",Electric Utility,Orchard Hills Renewable Energy Station,IL,59792,6,2.3,Landfill Gas,LFG,IC,"(TS) Construction complete, but not yet in commercial operation",2.7
2017,1,9234,Indiana Municipal Power Agency,Electric Utility,IMPA Anderson Solar Park,IN,60253,SANDE,5,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5
2017,1,4361,Ingredion Inc - Stockton,Industrial,Ingredion Stockton,CA,52115,GEN2,6.5,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",7.2
2017,1,49893,Invenergy Services LLC,IPP,Bethel Wind Farm LLC,TX,60414,GEN1,276,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",276
2017,1,11208,Los Angeles Department of Water & Power,Electric Utility,Maclay Solar Project,CA,57308,1,2.2,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",2.2
2017,1,59973,Marshall Solar Energy Project,IPP,Marshall Solar Energy Project,MN,59875,PV1,62.3,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",62.3
2017,1,59026,Michelangelo Wind 1 LLC,IPP,Michelangelo Wind 1 LLC,IA,59231,WT1,3,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",3
2017,1,58887,Michelangelo Wind 3 LLC,IPP,Michelangelo Wind 3 LLC,IA,59053,WT1,3,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",3
2017,1,59469,"Mt. Home Solar 1, LLC",IPP,Mountain Home Solar,ID,59695,MHPV1,20,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",20
2017,1,59755,"Murphy Flat Power, LLC",IPP,Murphy Flat Solar,ID,60009,IPMF,20,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",20
2017,1,58489,OCI Solar Power,IPP,OCI Alamo 6 LLC,TX,59206,OCIA6,105,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",105
2017,1,59756,"Orchard Ranch Solar, LLC",IPP,Orchard Ranch Solar,ID,60010,IPOR,20,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",20
2017,1,60412,"Portal Ridge Solar, LLC",IPP,"Portal Ridge Solar B, LLC",CA,60310,GEN01,20,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",20
2017,1,60412,"Portal Ridge Solar, LLC",IPP,"Portal Ridge Solar C, LLC",CA,60311,GEN01,11.4,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",11.4
2017,1,58661,"Sustainable Power Group, LLC",IPP,Lancaster WAD B,CA,59739,LWADB,5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5
2017,1,60046,"TPE Alta Luna, LLC",IPP,Alta Luna,NM,60258,ALPV1,28.1,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",28.1
2017,1,18454,Tampa Electric Co,Electric Utility,Polk,FL,7242,2CC,459,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",463
2017,1,24211,Tucson Electric Power Co,Electric Utility,Fort Huachuca Solar PV Project,AZ,58972,FHUA2,4.1,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",4.1
2017,1,59116,"WED Coventry Five, LLC",IPP,WED Coventry 5,RI,59313,COV5,1.5,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",1.5
2017,2,59050,Algonquin Power Co,IPP,"Algonquin SKIC 10 Solar, LLC",CA,60242,SKI10,10,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",10
2017,2,58686,Alpaca Energy LLC,IPP,Alpaca,PA,58813,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,58686,Alpaca Energy LLC,IPP,Alpaca,PA,58813,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,58686,Alpaca Energy LLC,IPP,Alpaca,PA,58813,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,59861,Benson Creek,IPP,Benson Creek Windfarm,OR,59491,BCW,10,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",10
2017,2,56031,CPV Maryland LLC,IPP,CPV St Charles Energy Center,MD,56846,GTG1,205,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",215
2017,2,56031,CPV Maryland LLC,IPP,CPV St Charles Energy Center,MD,56846,GTG2,205,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",215
2017,2,56031,CPV Maryland LLC,IPP,CPV St Charles Energy Center,MD,56846,STGEN,316,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",316
2017,2,8723,City of Holland,Electric Utility,Holland Energy Park,MI,59093,10,43.1,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",53.1
2017,2,8723,City of Holland,Electric Utility,Holland Energy Park,MI,59093,11,43.1,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",53.1
2017,2,8723,City of Holland,Electric Utility,Holland Energy Park,MI,59093,12,40.9,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",43.2
2017,2,58695,Coronal Development Services,IPP,Gulf Coast Solar Center I,FL,59689,GCSC1,30,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,30
2017,2,58695,Coronal Development Services,IPP,Gulf Coast Solar Center II,FL,59690,GCSC2,40,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,40
2017,2,58695,Coronal Development Services,IPP,Gulf Coast Solar Center III,FL,59691,GCSC3,50,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,50
2017,2,59979,"Cotton Plains Wind I, LLC",IPP,Cotton Plains Wind Farm,TX,60210,CPWF,50.4,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",50.4
2017,2,5416,"Duke Energy Carolinas, LLC",Electric Utility,Monroe Solar Facility,NC,60383,MONPV,27.3,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",59.4
2017,2,59862,Durbin Creek,IPP,Durbin Creek Windfarm,OR,59492,DCW,10,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",10
2017,2,25438,Friant Power Authority,IPP,Friant Hydro Facility,CA,50393,RO2,9,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",6.9
2017,2,19547,Hawaiian Electric Co Inc,Electric Utility,HNL Emergency Power Facility,HI,58469,AP1,2.5,Other Waste Biomass,OBL,IC,"(V) Under construction, more than 50 percent complete",2.5
2017,2,19547,Hawaiian Electric Co Inc,Electric Utility,HNL Emergency Power Facility,HI,58469,AP2,2.5,Other Waste Biomass,OBL,IC,"(V) Under construction, more than 50 percent complete",2.5
2017,2,19547,Hawaiian Electric Co Inc,Electric Utility,HNL Emergency Power Facility,HI,58469,AP3,2.5,Other Waste Biomass,OBL,IC,"(V) Under construction, more than 50 percent complete",2.5
2017,2,19547,Hawaiian Electric Co Inc,Electric Utility,HNL Emergency Power Facility,HI,58469,AP4,2.5,Other Waste Biomass,OBL,IC,"(V) Under construction, more than 50 percent complete",2.5
2017,2,59860,Jett Creek,IPP,Jett Creek Windfarm,OR,59490,JCW,10,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",10
2017,2,58689,Milan Energy LLC,IPP,Milan,PA,58818,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,58689,Milan Energy LLC,IPP,Milan,PA,58818,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,58689,Milan Energy LLC,IPP,Milan,PA,58818,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",7
2017,2,58159,Penn State University,Commercial,West Campus Steam Plant,PA,58194,WC 4,0.6,Natural Gas Steam Turbine,NG,ST,"(V) Under construction, more than 50 percent complete",2.9
2017,2,58159,Penn State University,Commercial,West Campus Steam Plant,PA,58194,WC 5,0.6,Natural Gas Steam Turbine,NG,ST,"(V) Under construction, more than 50 percent complete",2.2
2017,2,59863,Prospector,IPP,Prospector Windfarm,OR,59493,PW,10,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",10
2017,2,59337,"Sedberry Farm, LLC",IPP,Sedberry Farm,NC,59592,PV1,5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5
2017,2,57313,SolarCity Corporation,IPP,Maricopa County Community Colleges- Estr,AZ,60230,PV1,1.7,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.7
2017,2,57313,SolarCity Corporation,IPP,Orange County Solar Farm (NY),NY,60229,PV1,1.5,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.5
2017,2,57313,SolarCity Corporation,IPP,Town of Halfmoon,NY,60115,PV1,1,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1
2017,2,18454,Tampa Electric Co,Electric Utility,Big Bend,FL,645,1,19,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",19
2017,2,59021,Venus Wind 3 LLC,IPP,Venus Wind 3 LLC,IA,59230,WT1,3,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",3
2017,2,19876,Virginia Electric & Power Co,Electric Utility,Merck,VA,59905,1,0.8,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2.1
2017,2,59864,Willow Spring,IPP,Willow Spring Windfarm,OR,59494,WSW,10,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",10
2017,3,60019,"96WI 8ME, LLC",IPP,Midway Solar Farm II,CA,60237,MSF2,30,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",30
2017,3,40577,"American Mun Power-Ohio, Inc",Electric Utility,Smithland Hydroelectric Plant,KY,57400,SG1,25.3,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",25.3
2017,3,40577,"American Mun Power-Ohio, Inc",Electric Utility,Smithland Hydroelectric Plant,KY,57400,SG2,25.3,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",25.3
2017,3,59725,"Ariel Solar, LLC",IPP,"Bloomsbury Solar, LLC",NC,59970,BLOOM,5,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",5
2017,3,803,Arizona Public Service Co,Electric Utility,Red Rock,AZ,60467,PV1,40,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",40
2017,3,58519,Clean Energy Collective LLC,IPP,Fairhaven C,MA,60423,FCPV,1.6,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",1.6
2017,3,58519,Clean Energy Collective LLC,IPP,West Bridgewater AB,MA,60424,WBAB,1.7,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",1.7
2017,3,59997,Customized Energy Solutions,IPP,ESS Fairgrounds,MD,60215,ESSFG,4,Batteries,MWH,BA,(L) Regulatory approvals pending. Not under construction,4
2017,3,59997,Customized Energy Solutions,IPP,ESS Lewes,DE,60216,ESSLS,8,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",8
2017,3,59997,Customized Energy Solutions,IPP,ESS Wesel,MD,60214,ESSWL,6,Batteries,MWH,BA,(L) Regulatory approvals pending. Not under construction,6
2017,3,59997,Customized Energy Solutions,IPP,NA 1(Hagerstown),MD,60213,MPSHG,2,Batteries,MWH,BA,(L) Regulatory approvals pending. Not under construction,2
2017,3,58970,"Ecoplexus, Inc",IPP,American Legion PV 1,NC,59516,AMLEG,16,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,16
2017,3,58909,Fremont Farm LLC,IPP,Fremont Farm,NC,59103,1,5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5
2017,3,7140,Georgia Power Co,Electric Utility,Marine Corps Logistics Base Solar Facility,GA,59876,1,46,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",46
2017,3,59978,HXNAir Solar One LLC,IPP,HXNAir Solar One,NC,60209,HXNAI,5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5
2017,3,59323,"Monroe Moore Farm, LLC",IPP,Monroe Moore Farm,NC,59578,PV1,5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5
2017,3,12869,Monterey Regional Waste Mgmt,Commercial,Marina Landfill Gas,CA,10748,U3J16,0.9,Landfill Gas,LFG,IC,"(V) Under construction, more than 50 percent complete",0.9
2017,3,59668,Mount Olive Solar LLC,IPP,Mount Olive Solar,NC,59908,2MWPV,2,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2
2017,3,60155,"Old Settler Wind, LLC",IPP,Old Settler Wind,TX,60366,OSWF,151.2,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",151.2
2017,3,17470,PUD 1 of Snohomish County,Electric Utility,Calligan Creek Hydroelectric Project,WA,60418,CC6MW,6,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",6
2017,3,17470,PUD 1 of Snohomish County,Electric Utility,MESA 2,WA,60021,MESA2,2.4,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",2.4
2017,3,56545,Pattern Operators LP,IPP,"Broadview Energy JN, LLC",NM,60145,1,181.7,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",181.7
2017,3,56545,Pattern Operators LP,IPP,"Broadview Energy KW, LLC",NM,60152,1,142.6,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",142.6
